loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
0.04414881092535905,0.019230769230769232,0.0,0.030303030303030304,0.031187026197101998,0.01961798952919296,0.2,0.11106372392223744,0.0941136396101396,0.0027608802166552734,0.020598736610821154,0.002760976670794416,0.05605381165919278,0.0,0.06818181818181818,0.0,0.375,0.07964601769911504,0.033318525099955504,0.030502684236212774,0.019999999999999997
0.0853543677890275,0.0,0.0,0.0,0.06717205642452738,0.04934388189461808,0.26,0.08651864093542297,0.3038227828628558,0.0054107450046338304,0.0480637187585827,0.005410841219605616,0.08408071748878916,0.0,0.1590909090909091,0.0,0.34375,0.21238938053097345,0.06941359395824064,0.06913941760208228,0.0
0.15893571933129258,0.07692307692307693,0.0,0.09090909090909091,0.10075808463679106,0.0818538567203741,0.2,0.11206329743753758,0.3890909490478743,0.01162549765438061,0.08239494644328461,0.011625577191209902,0.14814221652786663,0.11363636363636365,0.3181818181818182,0.0,0.40625,0.33628318584070793,0.09301421590404245,0.1199772246624369,0.08
0.04414881092535905,0.07692307692307693,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
0.3296444549093476,0.4038461538461539,0.40625,0.15151515151515152,0.24389853820810536,0.21823954002697418,0.06,0.3277490492945227,0.3548078719219391,0.0906331216860069,0.21971985718209233,0.09063296845079466,0.33632286995515664,0.4090909090909091,0.3181818181818182,0.0,0.71875,0.4690265486725664,0.23461794757885335,0.2765576704083291,0.42
0.23251707087355766,0.3653846153846154,0.4375,0.18181818181818182,0.18072481847551414,0.14895012949018305,0.06,0.36862049969790606,0.21531310778291718,0.06957260197190653,0.1476242790442183,0.06957272463029977,0.24823830877642514,0.1590909090909091,0.2727272727272727,0.0,0.78125,0.25663716814159293,0.2068525099955571,0.15658044574589222,0.38
0.0824111137273369,0.1153846153846154,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12000000000000001
0.30021191429244154,0.6923076923076923,1.0,0.7272727272727273,0.3310622780923135,0.2753435793675824,0.04,0.5893041191313919,0.24893689496412294,0.20560162152874223,0.2746498214776154,0.20560152238576698,0.33632286995515664,0.25,0.18181818181818182,0.0,0.6875,0.3008849557522124,0.3470679697912032,0.3334960143159263,0.72
0.2590063574287731,0.3461538461538462,0.40625,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
0.13833294089945836,0.1153846153846154,0.0,0.12121212121212122,0.072769727793238,0.05113847556608599,0.18,0.12539094430820608,0.21729097761710575,0.008124788572663301,0.05149684152705289,0.008124820073790943,0.14413837283792427,0.13636363636363635,0.1590909090909091,0.0,0.34375,0.16814159292035397,0.07219013771657026,0.0793069790141532,0.12000000000000001
0.05003531904874026,0.1153846153846154,0.1875,0.15151515151515152,0.06397338707097845,0.04580966615106353,0.12,0.19436151686391553,0.1255947344709744,0.011282055759828906,0.04463059599011251,0.01128208697599286,0.07206918641896214,0.0,0.022727272727272728,0.0,0.5,0.1415929203539823,0.06247223456241657,0.07117292988449647,0.12000000000000001
0.029432540616906033,0.019230769230769232,0.0,0.0,0.02159101813645523,0.011773084200823326,0.3,0.07407950385613238,0.08471875789774388,0.001104545493332278,0.010299368305410577,0.00110444869031358,0.03603459320948107,0.0,0.06818181818181818,0.0,0.25,0.05309734513274336,0.023600621945801818,0.02033512282414185,0.019999999999999997
0.15599246526960198,0.13461538461538464,0.15625,0.06060606060606061,0.10315708665195275,0.07808486643779534,0.08,0.31619842200660997,0.13158328480226758,0.031286317179249075,0.07896182367481443,0.0312863304726786,0.12411915438821257,0.09090909090909091,0.34090909090909094,0.5,0.6875,0.1504424778761062,0.11800310972900908,0.08947454042622413,0.13999999999999999
0.22368730868848585,0.19230769230769235,0.25,0.3030303030303031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998
0.1795384977631268,0.13461538461538464,0.1875,0.21212121212121213,0.14473978824808875,0.11758310583489609,0.08,0.2915422752958733,0.2148735811530975,0.04343770368704034,0.11672617412798655,0.043437586945960525,0.18818065342729004,0.1590909090909091,0.18181818181818182,0.0,0.65625,0.2654867256637168,0.14715681919147014,0.15251342118106387,0.13999999999999999
0.03531904874028724,0.038461538461538464,0.0,0.0,0.018392348782906305,0.010028881162121582,0.42,0.051866759071684886,0.10306899469271566,0.0006586464152588115,0.010299368305410577,0.0006585496524853761,0.04804612427930809,0.0,0.045454545454545456,0.0,0.25,0.05309734513274336,0.022212350066637004,0.014234585976899293,0.03
0.31198493053920395,0.5961538461538461,0.96875,0.696969696969697,0.3262642740619901,0.2701384560511679,0.04,0.5235543945694273,0.2749239069522117,0.17922403010725962,0.2712166987091452,0.17922414286890556,0.3443305573350413,0.2727272727272727,0.18181818181818182,0.0,0.625,0.30973451327433627,0.3373500666370495,0.3355295265983405,0.62
0.0,0.0,0.0,0.0,0.010395675399033999,0.004946298702661085,0.34,0.06475015104666443,0.040656213258320674,0.0004060089523512142,0.0034331227684701927,0.00040615397069582664,0.008007687379884682,0.0,0.0,0.0,0.21875,0.02654867256637168,0.011106175033318502,0.010167561412070925,0.0
0.07652460560395569,0.07692307692307693,0.0,0.09090909090909091,0.08476473786904645,0.0677994511452278,0.14,0.16326367416568904,0.22124671728548292,0.01402599677562192,0.06866245536940385,0.014025947158022238,0.11611146700832789,0.0,0.022727272727272728,0.0,0.5625,0.2654867256637168,0.07913149711239433,0.09964210183829506,0.08
0.03531904874028724,0.07692307692307693,0.125,0.06060606060606061,0.035185362889038146,0.02247078648875044,0.22,0.0999573515300137,0.11977100662586361,0.002846188675422094,0.02403185937929135,0.0028462690046405395,0.05605381165919278,0.0,0.0,0.0,0.34375,0.09734513274336283,0.03609506885828513,0.036603221083455324,0.08
0.10007063809748051,0.17307692307692307,0.15625,0.15151515151515152,0.16313213703099505,0.13382148724379433,0.08,0.30242652024025257,0.23575109606953243,0.05129024013699646,0.13389178797033752,0.05129028385938526,0.08808456117873151,0.18181818181818182,0.13636363636363635,0.0,0.65625,0.2831858407079646,0.16798089737894234,0.16878151944037734,0.18
0.05297857311043086,0.038461538461538464,0.0,0.0,0.06637238908614014,0.04037893022885495,0.1,0.23667679567828798,0.09087213071521945,0.012110996748171076,0.04119747322164231,0.012110931186191413,0.06406149903907746,0.06818181818181818,0.022727272727272728,0.0,0.34375,0.07079646017699115,0.07219013771657026,0.06303888075483972,0.04
0.0912408759124087,0.07692307692307693,0.0,0.030303030303030304,0.08156606851549753,0.054907465848664745,0.06,0.3331911717667123,0.08779544430648167,0.023181965244733583,0.05492996429552308,0.023181818097422445,0.12011531069827024,0.06818181818181818,0.045454545454545456,0.0,0.46875,0.09734513274336283,0.08051976899155913,0.08947454042622413,0.08
0.0853543677890275,0.09615384615384616,0.15625,0.15151515151515152,0.11115376003582507,0.08292809339161653,0.08,0.31564310338699886,0.139989231597569,0.033169372871677094,0.08239494644328461,0.03316943434681189,0.10009609224855853,0.0,0.13636363636363635,0.0,0.5625,0.16814159292035397,0.1096734784540202,0.1220107369448511,0.1
0.04709206498704965,0.0,0.0,0.0,0.04798004030323384,0.03018169854362821,0.26,0.08751821445072311,0.18388695375080985,0.0033449200088965874,0.030898104916231732,0.003344968058659201,0.04804612427930809,0.0,0.11363636363636365,0.0,0.28125,0.10619469026548672,0.0541426032874277,0.04270375793069788,0.0
0.05003531904874026,0.038461538461538464,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
0.06769484341888388,0.038461538461538464,0.0625,0.030303030303030304,0.03438569555065092,0.021961153952819855,0.22,0.0999573515300137,0.11707890601821803,0.0027815102614732463,0.020598736610821154,0.0027815744793082756,0.04804612427930809,0.13636363636363635,0.1590909090909091,0.0,0.34375,0.09734513274336283,0.03470679697912032,0.036603221083455324,0.04
0.13833294089945836,0.13461538461538464,0.0,0.15151515151515152,0.09835908262162937,0.08216536245020133,0.14,0.159043252656644,0.275198611095849,0.016563540639900124,0.08239494644328461,0.01656353914493395,0.18818065342729004,0.0,0.09090909090909091,0.0,0.625,0.3274336283185841,0.0971790315415369,0.10777615096795179,0.13999999999999999
0.04414881092535905,0.019230769230769232,0.0,0.030303030303030304,0.041582701596135994,0.02765529545539705,0.42,0.0539769698262074,0.2729460371180231,0.001891936282033251,0.02746498214776154,0.0018915170635262785,0.05605381165919278,0.0,0.06818181818181818,0.0,0.21875,0.1592920353982301,0.037483340737449945,0.05083780706035462,0.019999999999999997
0.023546032493524827,0.019230769230769232,0.0,0.030303030303030304,0.019192016121293537,0.010738930987463067,0.3,0.07496801364751028,0.07631281110244245,0.0010200912473587013,0.010299368305410577,0.0010200266864046617,0.03203074951953873,0.0,0.045454545454545456,0.0,0.28125,0.05309734513274336,0.02082407818747219,0.018301610541727662,0.019999999999999997
0.09712738403578991,0.038461538461538464,0.0,0.06060606060606061,0.0911620765761443,0.06900539060665455,0.16,0.14438284109890867,0.2546507411517788,0.012624572043581002,0.06866245536940385,0.012624425849142567,0.12411915438821257,0.0,0.045454545454545456,0.125,0.40625,0.23008849557522124,0.08607285650821839,0.10574263868553761,0.04
0.22074405462679525,0.5192307692307693,0.8125,0.36363636363636365,0.2790839010971435,0.2619797545096635,0.1,0.24011977111987737,0.5812739679365306,0.07971670123613153,0.26091733040373466,0.0797167101584071,0.3122998078155026,0.0,0.022727272727272728,0.0,0.625,0.6548672566371682,0.2623833851621496,0.3253619651862696,0.54
0.12655992465269594,0.15384615384615385,0.0,0.18181818181818182,0.11755109874292291,0.09351127151416598,0.08,0.3078686427124422,0.16185568143109824,0.03647981814161615,0.0926943147486952,0.03647987931796195,0.13212684176809725,0.06818181818181818,0.1590909090909091,0.25,0.6875,0.22123893805309736,0.11661483784984426,0.12811127379209364,0.16
0.04709206498704965,0.0,0.0,0.0,0.051978376995169995,0.03652748254720428,0.26,0.08685183210718969,0.22421352203676578,0.004017749579967755,0.03776435045317212,0.004017733100118931,0.05204996796925043,0.0,0.11363636363636365,0.0,0.34375,0.16814159292035397,0.05275433140826288,0.05490483162518299,0.0
0.512126206734165,0.09615384615384616,0.0625,0.09090909090909091,0.43501903208265347,0.42248651752810606,0.06,0.33596776486476826,0.6700034063313792,0.1798586296265275,0.4222741005218337,0.17985861339312825,0.4364189622037152,0.75,0.7727272727272727,0.0,0.6875,0.7787610619469026,0.4192581075077734,0.4921099723442327,0.1
0.13244643277607715,0.07692307692307693,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
0.020602778431834223,0.0,0.0,0.0,0.039183699580974306,0.024647890872579733,0.7,0.031319970146070956,0.4188139373894304,0.0009794274949557753,0.02403185937929135,0.000979411289335079,0.03603459320948107,0.0,0.0,0.0,0.125,0.1504424778761062,0.03470679697912032,0.04880429477794043,0.0
0.01765952437014362,0.057692307692307696,0.0625,0.0,0.02319035281322969,0.013849407319120282,0.28,0.07852205281302188,0.09394881712395724,0.001378232048843213,0.01373249107388077,0.0013783125105541947,0.02802690582959639,0.0,0.022727272727272728,0.0,0.34375,0.061946902654867256,0.027765437583296255,0.018301610541727662,0.060000000000000005
0.04709206498704965,0.019230769230769232,0.0,0.030303030303030304,0.04318203627291046,0.02835503810585455,0.24,0.09118331734015696,0.16559165778456555,0.003277856246015662,0.02746498214776154,0.0032779526534943895,0.04804612427930809,0.045454545454545456,0.09090909090909091,0.0,0.3125,0.12389380530973451,0.043036428254109194,0.04677078249552625,0.019999999999999997
0.04120555686366845,0.019230769230769232,0.0,0.0,0.0495793749800083,0.03297379769553553,0.16,0.13838540000710786,0.1269682551891609,0.005781231598564097,0.034331227684701926,0.005781311662876024,0.04804612427930809,0.0,0.09090909090909091,0.0,0.40625,0.10619469026548672,0.0541426032874277,0.04677078249552625,0.019999999999999997
0.11184365434424293,0.1153846153846154,0.0,0.09090909090909091,0.09276141125291876,0.0707003482542439,0.1,0.2210168106052525,0.1703715098838546,0.019804971963034053,0.07209557813787404,0.019804937941065713,0.13212684176809725,0.0,0.1590909090909091,0.0,0.59375,0.18584070796460178,0.09995557529986651,0.08947454042622413,0.12000000000000001
0.0882976218507181,0.09615384615384616,0.15625,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
0.07358135154226508,0.09615384615384616,0.15625,0.030303030303030304,0.06717205642452738,0.046247148462806184,0.12,0.18514322777836983,0.1331216280066365,0.010847374268625212,0.04463059599011251,0.010847502227348326,0.07206918641896214,0.045454545454545456,0.09090909090909091,0.0,0.5,0.10619469026548672,0.08190804087072395,0.05083780706035462,0.1
0.04120555686366845,0.13461538461538464,0.0,0.15151515151515152,0.1015577519751783,0.07399520849215914,0.06,0.33063670611650087,0.11927653916731647,0.030997399848462375,0.07552870090634424,0.030997380933526424,0.06005765534913512,0.0,0.022727272727272728,0.0,0.59375,0.1327433628318584,0.11106175033318502,0.09557507727346669,0.13999999999999999
0.20308453025665163,0.15384615384615385,0.15625,0.21212121212121213,0.11515209672776122,0.08654591177589678,0.12,0.1848100366066031,0.2494863032513975,0.020267197787514245,0.08582806921175481,0.020267083137721752,0.18417680973734768,0.29545454545454547,0.18181818181818182,0.5,0.40625,0.22123893805309736,0.11106175033318502,0.13014478607450783,0.16
0.09712738403578991,0.1153846153846154,0.09375,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12000000000000001
0.06769484341888388,0.038461538461538464,0.0,0.06060606060606061,0.06637238908614014,0.049884435955200625,0.18,0.13038881188470677,0.20383047457887798,0.008241235505327248,0.05149684152705289,0.008241154175397392,0.08808456117873151,0.0,0.045454545454545456,0.0,0.46875,0.20353982300884954,0.0652487783207462,0.07320644216691065,0.04
0.011773016246762413,0.0,0.0,0.0,0.04398170361129769,0.024608952656351327,0.22,0.0999573515300137,0.13119869900117537,0.0031169257792129598,0.02403185937929135,0.0031169416151114013,0.016015374759769364,0.0,0.045454545454545456,0.0,0.1875,0.07964601769911504,0.03887161261661476,0.05490483162518299,0.0
0.04709206498704965,0.019230769230769232,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997
0.023546032493524827,0.0,0.0,0.0,0.026389022166778613,0.01398454583426592,0.4,0.05553186196111872,0.13416550375245823,0.0009840692550398193,0.01373249107388077,0.0009840530490001743,0.02802690582959639,0.045454545454545456,0.022727272727272728,0.0,0.15625,0.07079646017699115,0.023600621945801818,0.03253619651862696,0.0
0.04414881092535905,0.0,0.0,0.0,0.02558935482839138,0.013953624309613952,0.48,0.046313572875573014,0.1606469831990941,0.0008181908009253062,0.01373249107388077,0.0008181101409730222,0.024023062139654047,0.13636363636363635,0.11363636363636365,0.0,0.15625,0.07964601769911504,0.023600621945801818,0.030502684236212774,0.0
0.06475158935719327,0.038461538461538464,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
0.23840357899693887,0.17307692307692307,0.28125,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
0.029432540616906033,0.0,0.0,0.0,0.027988356843553074,0.016714801936869302,0.36,0.06108504815723059,0.1458129594426798,0.0012937455684246086,0.017165613842350963,0.0012938905066452763,0.04003843689942341,0.0,0.09090909090909091,0.0,0.28125,0.07964601769911504,0.033318525099955504,0.022368635106556033,0.0
0.12361667059100534,0.21153846153846156,0.3125,0.21212121212121213,0.09995841729840384,0.06647898751842339,0.06,0.36528858798023894,0.09697056270396755,0.030770050307679306,0.06522933260093366,0.03076993470993676,0.10409993593850086,0.36363636363636365,0.022727272727272728,0.0,0.5,0.07964601769911504,0.12216792536650352,0.07523995444932484,0.22
0.13833294089945836,0.15384615384615385,0.09375,0.15151515151515152,0.11355276205098676,0.0871265492943615,0.04,0.46835572378007534,0.0991132550243385,0.0517028249161334,0.08582806921175481,0.0517028202496206,0.13212684176809725,0.13636363636363635,0.2272727272727273,0.0,0.71875,0.1592920353982301,0.10550866281652577,0.1342118106393362,0.16
0.04414881092535905,0.0,0.0,0.0,0.04318203627291046,0.028719224951755506,0.26,0.08285353804598913,0.18460118452426685,0.003016837827400763,0.02746498214776154,0.0030168536723327866,0.05204996796925043,0.0,0.045454545454545456,0.0,0.34375,0.12389380530973451,0.04858951577076845,0.038636733365869515,0.0
0.06769484341888388,0.09615384615384616,0.0,0.15151515151515152,0.07836739916194861,0.05395462479272262,0.16,0.1480479439883425,0.19410594789411748,0.010124210611642691,0.05492996429552308,0.010124258049530686,0.09609224855861619,0.0,0.022727272727272728,0.0,0.3125,0.1592920353982301,0.06941359395824064,0.09760858955588086,0.1
0.01765952437014362,0.0,0.0,0.0,0.014394012090970153,0.007628454655805854,0.58,0.03809485730532745,0.1067500302174555,0.000368069010553161,0.006866245536940385,0.00036814956343786,0.020019218449711704,0.0,0.06818181818181818,0.0,0.1875,0.061946902654867256,0.013882718791648128,0.01626809825931348,0.0
0.023546032493524827,0.019230769230769232,0.0,0.030303030303030304,0.01199501007580846,0.005706739160768739,0.8,0.02776593098055936,0.1094970716538285,0.00020077224085741238,0.006866245536940385,0.00020075610551536575,0.04003843689942341,0.0,0.0,0.0,0.15625,0.04424778761061947,0.013882718791648128,0.010167561412070925,0.019999999999999997
0.48563692017894955,0.07692307692307693,0.0,0.12121212121212122,0.6733198989220482,0.6275420356368042,0.06,0.41982087642605753,0.7965321348907204,0.3337971068409659,0.6282614666300452,0.33379706059640696,0.5925688661114665,0.022727272727272728,0.4090909090909091,0.0,0.46875,0.6725663716814159,0.6372167925366491,0.7788352041646328,0.08
0.6416293854485515,0.6153846153846154,0.625,0.48484848484848486,0.620541854588491,0.6614595124550516,0.04,0.5128922770728925,0.6870900040656194,0.4299064094550137,0.6625926943147471,0.4299064351220767,0.740711082639333,0.18181818181818182,0.6363636363636364,0.125,1.0,1.0,0.6025099955575287,0.6954612005856512,0.64
0.6151400988933361,0.42307692307692313,0.59375,0.6060606060606061,0.6085468445126826,0.5764905984364052,0.04,0.5807522123893796,0.5289153581592609,0.42420581232068727,0.5767646251029923,0.4242057740333817,0.656630365150544,0.0,1.0,0.0,0.71875,0.6725663716814159,0.5872390048867158,0.6974947128680654,0.44
0.11478690840593353,0.07692307692307693,0.0,0.06060606060606061,0.07916706650033584,0.0556335490571591,0.14,0.16981643387710105,0.17449207203841413,0.011974467756254633,0.05492996429552308,0.011974579496029243,0.1361306854580396,0.045454545454545456,0.11363636363636365,0.0,0.40625,0.1504424778761062,0.08190804087072395,0.0813404912965674,0.08
0.22663056275017646,0.057692307692307696,0.0,0.06060606060606061,0.13994178421776537,0.10020864470545147,0.08,0.2697737854071147,0.19789686507631227,0.03425440040854487,0.09956056028563558,0.03425444566852789,0.22421524663677111,0.0,0.5227272727272727,0.0,0.40625,0.16814159292035397,0.14438027543314053,0.14437937205140713,0.060000000000000005
0.03826230280197784,0.019230769230769232,0.0,0.030303030303030304,0.020791350798067997,0.011018369950984555,0.58,0.03820592102924968,0.15377937960816157,0.0005330449002068878,0.010299368305410577,0.0005329320315487383,0.04804612427930809,0.0,0.06818181818181818,0.0,0.15625,0.07079646017699115,0.02082407818747219,0.022368635106556033,0.019999999999999997
0.1824817518248174,0.07692307692307693,0.0,0.030303030303030304,0.1439401209097015,0.12024121171331156,0.1,0.24156359953086645,0.2651993802674512,0.036804902519724354,0.12015929689645673,0.03680480249451861,0.2041960281870594,0.09090909090909091,0.06818181818181818,0.75,0.59375,0.33628318584070793,0.12910928476232758,0.17691556857003407,0.08
0.023546032493524827,0.09615384615384616,0.15625,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
0.8211678832116783,0.6923076923076923,0.3125,0.3030303030303031,0.5069890925375042,0.4197745852919631,0.02,0.9999999999999999,0.18042568154097988,0.6594079056709323,0.4188409777533635,0.6594077978034606,0.8448110185778339,0.8409090909090909,0.75,0.0,0.8125,0.25663716814159293,0.5344846734784529,0.506344558321132,0.7
0.06475158935719327,0.057692307692307696,0.0,0.06060606060606061,0.04558103828807215,0.03068445962963613,0.18,0.12372498844937252,0.13207775226081472,0.004811716195454457,0.030898104916231732,0.0048117641128292725,0.05204996796925043,0.022727272727272728,0.2272727272727273,0.0,0.375,0.12389380530973451,0.043036428254109194,0.052871319342768806,0.060000000000000005
0.02648928655521543,0.057692307692307696,0.0,0.09090909090909091,0.020791350798067997,0.011910513199276518,0.2,0.11106372392223744,0.057138461876558785,0.0016761911414602945,0.010299368305410577,0.0016762554590574903,0.03603459320948107,0.0,0.045454545454545456,0.0,0.3125,0.05309734513274336,0.01943580630830738,0.024402147388970216,0.060000000000000005
1.0,1.0000000000000002,1.0,1.0,1.0,1.0,0.02,0.9999999999999999,0.5843506543452684,0.9999999999999999,0.9999999999999999,1.0,1.0,0.7272727272727273,1.0,0.5,1.0,1.0,1.0,1.0,1.0
0.020602778431834223,0.019230769230769232,0.0,0.030303030303030304,0.020791350798067997,0.011018369950984555,0.22,0.0999573515300137,0.05873174590965513,0.0013955902974908355,0.010299368305410577,0.0013957191092983014,0.03603459320948107,0.0,0.0,0.0,0.28125,0.035398230088495575,0.024988893824966628,0.01626809825931348,0.019999999999999997
0.0941841299740993,0.07692307692307693,0.0,0.030303030303030304,0.08156606851549753,0.06085356051507279,0.14,0.16082027223939982,0.20168778225850703,0.012397577081693246,0.061796209832463464,0.01239755984551104,0.09208840486867384,0.045454545454545456,0.20454545454545456,0.0,0.5,0.18584070796460178,0.08884940026654801,0.07727346673173903,0.08
0.29432540616906033,0.23076923076923078,0.28125,0.36363636363636365,0.21191184467261612,0.18785398846897375,0.08,0.30142694672495246,0.33206236882877044,0.0717503933124488,0.18882175226586062,0.07175029013318754,0.29628443305573327,0.5681818181818182,0.06818181818181818,0.0,0.71875,0.4424778761061947,0.20407596623722749,0.2399544493248738,0.24
0.185425005886508,0.1153846153846154,0.0,0.18181818181818182,0.1375427822026037,0.10021322567206657,0.08,0.30320396630770824,0.176030415242783,0.038501933229895306,0.09956056028563558,0.03850194587206903,0.21620755925688642,0.0,0.25,0.0,0.4375,0.17699115044247787,0.1304975566414924,0.1586139580283064,0.08
0.15599246526960198,0.21153846153846156,0.28125,0.2727272727272727,0.17272814509164183,0.14612023736370114,0.08,0.26610868251768094,0.29255991297372647,0.04927397560048989,0.1476242790442183,0.04927401950485955,0.18417680973734768,0.022727272727272728,0.13636363636363635,0.125,0.65625,0.34513274336283184,0.1763105286539312,0.18098259313486245,0.22
0.07358135154226508,0.019230769230769232,0.0,0.030303030303030304,0.06957105843968907,0.049818011939281585,0.1,0.23556615843906564,0.11268363972002123,0.014873311397630097,0.05149684152705289,0.014873068296902103,0.0680653427290198,0.09090909090909091,0.11363636363636365,0.0,0.5625,0.12389380530973451,0.07496668147489989,0.0671059053196681,0.019999999999999997
0.1677654815163644,0.07692307692307693,0.0,0.12121212121212122,0.21670984870293952,0.15655796979622094,0.08,0.3027597114120193,0.2754733152394863,0.06006821138648631,0.15792364734962885,0.06006814149605929,0.2041960281870594,0.0,0.18181818181818182,0.0,0.4375,0.16814159292035397,0.2734895601954681,0.15047990889864968,0.08
0.05886508123381207,0.0,0.0,0.0,0.1071554233438889,0.06740548801632866,0.26,0.08751821445072311,0.4102431681079466,0.007477295275384204,0.06866245536940385,0.007477294600510169,0.08007687379884681,0.0,0.0,0.0,0.125,0.1504424778761062,0.09301421590404245,0.13624532292175037,0.0
0.2737226277372261,0.19230769230769235,0.125,0.15151515151515152,0.2998752518952115,0.2567036262107147,0.06,0.3620677399864941,0.37771819750129004,0.11778037495142503,0.2574842076352645,0.1177802998521037,0.3002882767456756,0.1590909090909091,0.25,0.0,0.59375,0.3893805309734513,0.3109729009329181,0.3070603546445419,0.19999999999999998
0.04414881092535905,0.057692307692307696,0.0625,0.030303030303030304,0.03678469756581261,0.02383018833178325,0.16,0.14682624302519792,0.08647686441702263,0.004434379781955723,0.02403185937929135,0.004434331030061221,0.05204996796925043,0.0,0.09090909090909091,0.0,0.4375,0.07964601769911504,0.040259884495779566,0.03456970880104114,0.060000000000000005
0.005886508123381207,0.019230769230769232,0.0,0.030303030303030304,0.01279467741419569,0.006338912553653416,0.3,0.07407950385613238,0.04560088784379211,0.0005947416279906378,0.006866245536940385,0.0005947254570903176,0.016015374759769364,0.0,0.0,0.0,0.25,0.02654867256637168,0.01527099067081294,0.010167561412070925,0.019999999999999997
0.22957381681186706,0.3653846153846154,0.40625,0.09090909090909091,0.19351949588970982,0.1522060515118699,0.06,0.33374649038632354,0.24294834463282974,0.06437549075169631,0.15105740181268848,0.06437540435528853,0.25624599615630983,0.20454545454545456,0.13636363636363635,0.0,0.53125,0.24778761061946902,0.19852287872056823,0.2013177159590043,0.38
0.005886508123381207,0.0,0.0,0.0,0.03438569555065092,0.020535328093868002,0.52,0.042759533710061415,0.2561341435274202,0.0011115081334583438,0.020598736610821154,0.001111411329811223,0.016015374759769364,0.0,0.0,0.0,0.15625,0.11504424778761062,0.03193025322079069,0.0406702456482837,0.0
0.04414881092535905,0.038461538461538464,0.0625,0.030303030303030304,0.041582701596135994,0.02799199650160737,0.14,0.159043252656644,0.09378399463777486,0.005640528246016518,0.02746498214776154,0.005640608323027827,0.06005765534913512,0.0,0.045454545454545456,0.0,0.46875,0.09734513274336283,0.043036428254109194,0.04270375793069788,0.04
0.04414881092535905,0.038461538461538464,0.0625,0.0,0.017592681444519073,0.009592544092032704,0.32,0.0694148274513984,0.07362071049479689,0.0008437527158325757,0.010299368305410577,0.0008436398191310456,0.03603459320948107,0.13636363636363635,0.045454545454545456,0.0,0.3125,0.035398230088495575,0.023600621945801818,0.010167561412070925,0.04
0.9653873322345179,0.6923076923076923,0.21875,0.21212121212121213,0.814861017816588,0.7803149817672935,0.02,0.9075016881686021,0.458151570758292,0.8972957407464723,0.7793188684427337,0.897295659759755,0.8368033311979493,1.0,1.0,0.375,0.90625,0.6548672566371682,0.8357396712572173,0.8479746217667151,0.72
0.05297857311043086,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060000000000000005
0.0,0.0,0.0,0.0,0.002399002015161692,0.0005439897855438794,0.0,0.0,0.0,0.0,0.0,0.0,0.008007687379884682,0.0,0.0,0.0,0.09375,0.0,0.004164815637494438,0.0,0.0
0.10890040028255232,0.13461538461538464,0.0,0.15151515151515152,0.1439401209097015,0.10970842422352828,0.06,0.43581405267085976,0.13411056292373075,0.06057951415352175,0.10985992859104617,0.06057931527917789,0.11210762331838556,0.022727272727272728,0.09090909090909091,0.75,0.65625,0.16814159292035397,0.15132163482896457,0.14437937205140713,0.13999999999999999
